,0,1
5170,曾庆红,曾庆淮
5171,曾庆红,马超群
5172,曾庆红,杨家将
5173,曾庆红,高新
5174,曾庆红,施芝鸿
5175,曾庆红,张立昌
5176,曾庆红,沈大伟
5177,曾庆红,胡潤
5178,曾庆红,石油幫
5179,曾庆红,虞云耀
5180,曾庆红,花樣年
5181,曾庆红,曾宝宝
5182,曾庆红,王晓玲
5183,曾庆红,良心犯
5184,曾庆红,曾海生
5185,陈豹隐,马哲民
5186,杨明斋,师哲
5187,杨明斋,平度
5188,谭植棠,赫胥黎
5189,柯柏年,岳良
5190,柯柏年,狄慈根
5191,柯柏年,许建国
5192,柯柏年,王幼平
5193,柯柏年,王实味
5194,康生,关押
5195,康生,沈铭昌
5196,康生,王瑚
5197,康生,牟中珩
5198,康生,武斗
5199,康生,蔡儒楷
5200,康生,赵健民
5201,康生,秦和珍
5202,康生,李春亭
5203,康生,高景祺
5204,康生,王传炯
5205,康生,吕秀文
5206,康生,王耀武
5207,康生,姜异康
5208,康生,赵林
5209,康生,景山
5210,康生,余则达
5211,康生,孙发绪
5212,康生,王效禹
5213,康生,张子石
5214,康生,郭树清
5215,康生,高克亭
5216,康生,杜鹃山
5217,康生,白毛女
5218,康生,赵志浩
5219,康生,苏毅然
5220,康生,陈调元
5221,康生,红灯记
5222,康生,唐仰杜
5223,康生,文物
5224,康生,红雨
5225,康生,何思源
5226,康生,红五类
5227,康生,毛主义
5228,康生,李昌安
5229,康生,夏继泉
5230,康生,舒同
5231,康生,白如冰
5232,康生,黎玉
5233,康生,孙良诚
5234,康生,阴阳头
5235,康生,龙江颂
5236,康生,韩喜凯
5237,康生,李子超
5238,康生,林宪祖
5239,康生,陆懋曾
5240,康生,蓝风筝
5241,康生,曹轶欧
5242,康生,龚积柄
5243,康生,文字獄
5244,康生,韩寓群
5245,康生,丁惟汾
5246,康生,孙淑义
5247,薛岳,王汝贤
5248,薛岳,龙建章
5249,薛岳,唐尔锟
5250,薛岳,李再含
5251,薛岳,王家烈
5252,薛岳,上將
5253,薛岳,王朝文
5254,薛岳,任可澄
5255,薛岳,焦达峰
5256,薛岳,刘心源
5257,薛岳,石秀诗
5258,薛岳,上尉
5259,薛岳,韩国钧
5260,薛岳,鲁瑞林
5261,薛岳,周素园
5262,薛岳,周西成
5263,薛岳,王天培
5264,薛岳,乐昌
5265,薛岳,黄埔
5266,薛岳,唐继虞
5267,薛岳,何键
5268,薛岳,刘显世
5269,薛岳,吴光新
5270,薛岳,彭汉章
5271,薛岳,杨荩诚
5272,薛岳,赵德全
5273,薛岳,袁祖铭
5274,薛岳,周林
5275,薛岳,陈士能
5276,薛岳,杜鲁门
5277,薛岳,傅良佐
5278,薛岳,吴奇伟
5279,薛岳,吴鼎昌
5280,薛岳,苏钢
5281,薛岳,吴亦侠
5282,薛岳,李仙洲
5283,薛岳,刘显潜
5284,薛岳,龙觐光
5285,薛岳,蓝亦农
5286,薛岳,司令
5287,薛岳,赵恒惕
5288,陆军,经济战
5289,陆军,海战
5290,陆军,上校
5291,陆军,冷兵器
5292,陆军,游击战
5293,陆军,武器
5294,陆军,童兵
5295,陆军,空戰
5296,陆军,山地战
5297,陆军,政變
5298,陆军,空軍
5299,茅盾,秋收
5300,茅盾,陈爱珠
5301,茅盾,肖望东
5302,茅盾,周巍峙
5303,施存统,金華縣
5304,施存统,施光南
5305,戴季陶,钮永建
5306,戴季陶,戴安國
5307,戴季陶,伍錦霖
5308,戴季陶,杨陵
5309,戴季陶,姚嘉文
5310,戴季陶,莫德惠
5311,柏文蔚,陈仲甫
5312,柏文蔚,孙一中
5313,柏文蔚,宣統
5314,柏文蔚,廖运周
5315,邵飘萍,杭辛斋
5316,邵飘萍,安福系
5317,邵飘萍,马连良
5318,邵飘萍,何其巩
5319,邵飘萍,广安门
5320,邵飘萍,林白水
5321,邵飘萍,汤修慧
5322,邵飘萍,郭松龄
5323,高一涵,陈敏之
5324,高一涵,汤化龙
5325,高一涵,周新民
5326,胡锦涛,苗春亭
5327,胡锦涛,刘晓凯
5328,胡锦涛,伍精华
5329,胡锦涛,胡海清
5330,胡锦涛,政策
5331,胡锦涛,陈曾固
5332,胡锦涛,王正福
5333,胡锦涛,柯文哲
5334,胡锦涛,胡氏
5335,胡锦涛,任荣
5336,胡锦涛,乔清晨
5337,胡锦涛,刘家峡
5338,胡锦涛,黄瑶
5339,胡锦涛,申云浦
5340,胡锦涛,吴英杰
5341,胡锦涛,胡海峰
5342,胡锦涛,政府
5343,胡锦涛,池必卿
5344,胡锦涛,阴法唐
5345,胡锦涛,水利部
5346,胡锦涛,张定发
5347,胡锦涛,齐扎拉
5348,胡锦涛,张玉环
5349,胡锦涛,王富玉
5350,胡锦涛,胡雪岩
5351,胡锦涛,曾雍雅
5352,胡锦涛,杨东生
5353,胡锦涛,周仁山
5354,胡锦涛,谭冠三
5355,胡锦涛,胡宗宪
5356,胡锦涛,水电部
5357,胡锦涛,刘永清
5358,胡锦涛,徐健生
5359,胡锦涛,李長春
5360,胡锦涛,胡富
5361,胡锦涛,龙志毅
5362,胡锦涛,国企
5363,胡锦涛,孙淦
5364,胡锦涛,王思齐
5365,胡锦涛,曾祖父
5366,胡锦涛,东盟
5367,胡锦涛,刘方仁
5368,胡锦涛,胡连会
5369,胡锦涛,石宗源
5370,陈希,贺美英
5371,陈希,夏德仁
5372,陈希,姜信治
5373,陈希,张成寅
5374,陈希,申维辰
5375,沈泽民,刘英士
5376,沈泽民,金家寨
5377,光绪,辛巳
5378,光绪,左宗棠
5379,光绪,成泰帝
5380,光绪,明治
5381,光绪,皇后
5382,光绪,光緒帝
5383,光绪,辛卯
5384,光绪,晏朝
5385,光绪,成泰
5386,光绪,吴周
5387,光绪,满文
5388,光绪,洪化
5389,光绪,丁亥
5390,光绪,雍正
5391,光绪,阮朝
5392,光绪,丁酉
5393,光绪,洪全福
5394,光绪,丁丑
5395,光绪,干支
5396,光绪,公元
5397,光绪,满语
5398,光绪,龚春台
5399,光绪,丁未
5400,光绪,辛丑
5401,王光祈,周太玄
5402,王光祈,温江
5403,王光祈,李璜
5404,王光祈,曾琦
5405,王光祈,李劼人
5406,王光祈,吕骥
5407,薛文淑,松江
5408,贺国强,刘志忠
5409,贺国强,王云龙
5410,贺国强,包叙定
5411,贺国强,王鸿举
5412,贺国强,张轩
5413,贺国强,贺锦涛
5414,贺国强,陈光国
5415,贺国强,徐松南
5416,贺国强,陈存根
5417,贺国强,蒲海清
5418,贺国强,黄奇帆
5419,江亢虎,广信府
5420,江亢虎,杜甫
5421,江亢虎,沙俄
5422,江亢虎,沙淦
5423,毛泽东,毛新宇
5424,毛泽东,文素勤
5425,毛泽东,李民骐
5426,毛泽东,杨昌济
5427,毛泽东,红宝书
5428,毛泽东,古月
5429,毛泽东,雷锋
5430,毛泽东,王若飛
5431,毛泽东,王若水
5432,毛泽东,毛粒子
5433,毛泽东,南泥灣
5434,毛泽东,胡风案
5435,毛泽东,孔东梅
5436,毛泽东,刘戡
5437,毛泽东,汪東興
5438,毛泽东,崔之元
5439,毛泽东,毛远耀
5440,毛泽东,政委
5441,毛泽东,何鍵
5442,毛泽东,贺子珍
5443,毛泽东,罗一秀
5444,毛泽东,高华
5445,毛泽东,蓝苹
5446,毛泽东,王季范
5447,毛泽东,哈达铺
5448,毛泽东,张克瑶
5449,毛泽东,孔夫子
5450,毛泽东,萧子升
5451,毛泽东,夏青
5452,毛泽东,朱劍凡
5453,毛泽东,乌江
5454,毛泽东,宁冈
5455,毛泽东,储安平
5456,毛泽东,李志绥
5457,毛泽东,陈东升
5458,毛泽东,孔繼寧
5459,毛泽东,唐国强
5460,毛泽东,贺敏学
5461,毛泽东,蒋匀田
5462,毛泽东,杨端六
5463,毛泽东,王霙
5464,毛泽东,李讷
5465,毛泽东,王效芝
5466,毛泽东,彭素民
5467,毛泽东,毛贻昌
5468,毛泽东,黄海冰
5469,毛泽东,任弼時
5470,程子卿,黄金荣
5471,程子卿,薛耕莘
5472,程子卿,巴东
5473,董必武,李范五
5474,董必武,戴季英
5475,董必武,黄州
5476,董必武,拔貢
5477,董必武,于树德
5478,董必武,王法勤
5479,董必武,徐宗汉
5480,董必武,谢晋
5481,董必武,西北局
5482,董必武,丁超五
5483,董必武,董良翚
5484,董必武,顾孟余
5485,董必武,聂洪钧
5486,高語罕,政治学
5487,高語罕,康德
5488,高語罕,凤阳
5489,高語罕,熊成基
5490,高語罕,刘希平
5491,高語罕,马联甲
5492,高語罕,陈铭德
5493,井勿幕,叶荃
5494,井勿幕,班超
5495,井勿幕,李仲特
5496,井勿幕,井岳秀
5497,井勿幕,蒲城縣
5498,井勿幕,曹世英
5499,井勿幕,马凌甫
5500,井勿幕,关中道
5501,井勿幕,赵世钰
5502,井勿幕,郭坚
5503,井勿幕,傅介子
5504,井勿幕,李體仁
5505,彭真,薛篤弼
5506,彭真,周作民
5507,彭真,沈家彝
5508,彭真,王利民
5509,彭真,范若愚
5510,彭真,冯恕
5511,彭真,姚溱
5512,彭真,丁乃揚
5513,彭真,高金钊
5514,彭真,龚心湛
5515,彭真,王治馨
5516,彭真,张志潭
5517,彭真,何成濬
5518,彭真,傅洋
5519,彭真,许立群
5520,彭真,余晋龢
5521,彭真,周大文
5522,彭真,许修直
5523,彭真,正太路
5524,彭真,李升培
5525,彭真,孙立人
5526,彭真,陈明仁
5527,彭真,张济新
5528,彭真,刘瑶章
5529,彭真,刘诗昆
5530,彭真,何其鞏
5531,彭真,朱深
5532,彭真,苏体仁
5533,彭真,程克
5534,彭真,傅亮
5535,彭真,钱能训
5536,彭真,张秀岩
5537,彭真,曲沃
5538,彭真,师景云
5539,彭真,傅彦
5540,彭真,李垣
5541,彭真,张洁清
5542,彭真,张自忠
5543,彭真,傅锐
5544,彭真,何煜
5545,彭真,平山
5546,章士钊,章勤士
5547,章士钊,政治學
5548,章士钊,陈凯歌
5549,章士钊,章用
5550,章士钊,洪晃
5551,章士钊,洪君彦
5552,章士钊,苏报
5553,章士钊,华兴会
5554,向忠发,邓培
5555,向忠发,法租界
5556,上海,商品房
5557,上海,郑恺
5558,上海,宁波
5559,上海,沙洲
5560,上海,东经
5561,上海,赵丽宏
5562,上海,百老汇
5563,上海,范志毅
5564,上海,刘翔
5565,上海,曹景行
5566,上海,郭敬明
5567,上海,杭州湾
5568,上海,上海港
5569,上海,罗宋汤
5570,上海,章金莱
5571,上海,盖叫天
5572,上海,雕塑
5573,上海,胡彦斌
5574,上海,邹韬奋
5575,上海,古钟园
5576,上海,太通道
5577,上海,西山
5578,上海,徐家汇
5579,上海,侯景
5580,上海,上海浦
5581,上海,南山
5582,上海,常昊
5583,上海,陆云
5584,上海,石库门
5585,上海,花旗
5586,上海,赖声川
5587,上海,陈中伟
5588,上海,米饭
5589,上海,李修賢
5590,上海,高锟
5591,上海,王造时
5592,上海,苏州河
5593,上海,孙雯
5594,上海,王励勤
5595,上海,王振义
5596,上海,林业
5597,上海,松岭
5598,上海,佘山
5599,上海,江海关
5600,上海,谢晖
5601,上海,方塔園
5602,上海,海法
5603,上海,陆谷孙
5604,上海,王安忆
5605,上海,田子坊
5606,上海,公园
5607,上海,古玩
5608,上海,钟贾山
5609,上海,钱庄
5610,上海,尚雯婕
5611,上海,曹家渡
5612,上海,管樂
5613,上海,连环画
5614,上海,唐嫣
5615,上海,毕马威
5616,上海,太浦河
5617,上海,王人美
5618,上海,胥浦塘
5619,上海,韩寒
5620,上海,徐根宝
5621,上海,毕业歌
5622,上海,冶金
5623,上海,康健园
5624,上海,黄道婆
5625,上海,乐靖宜
5626,上海,南岛
5627,上海,许纪霖
5628,上海,生煎
5629,上海,徐则臣
5630,上海,东兴
5631,上海,古猗园
5632,上海,安永
5633,上海,汪洋荡
5634,上海,薛山
5635,上海,陆家嘴
5636,上海,白玉兰
5637,上海,金爵奖
5638,上海,沙葉新
5639,上海,秋霞圃
5640,上海,李叔同
5641,上海,水質
5642,上海,华亭府
5643,上海,伏旱
5644,上海,蔡骏
5645,上海,东岛
5646,上海,金融
5647,上海,丰子恺
5648,上海,聂耳
5649,上海,陈思和
5650,上海,贝恩
5651,上海,后汉书
5652,上海,吴敏霞
5653,上海,胡歌
5654,上海,政变
5655,上海,金圆券
5656,上海,薛之謙
5657,上海,姚明
5658,上海,孔祥东
5659,上海,洪水
5660,上海,胡荣华
5661,上海,徐光啟
5662,上海,佘山岛
5663,上海,梁书
5664,上海,张涤生
5665,上海,吴孟超
5666,上海,元荡
5667,上海,金鱼池
5668,上海,上海菜
5669,上海,梅兰芳
5670,上海,阮玲玉
5671,上海,谈家桢
5672,上海,公交站
5673,上海,邵逸夫
5674,上海,马友友
5675,上海,周璇
5676,上海,毛阿敏
5677,上海,东滩
5678,上海,太平轮
5679,上海,廖昌永
5680,上海,曲水园
5681,上海,安联
5682,上海,浦西
5683,上海,秦望山
5684,上海,胡蝶
5685,上海,张大千
5686,上海,五老峰
5687,上海,官署
5688,上海,徐階
5689,上海,海啸
5690,马君武,冯自由
5691,马君武,李肇甫
5692,马君武,何世禮
5693,马君武,丁新豹
5694,杭州,苏堤
5695,杭州,保国寺
5696,杭州,毕加索
5697,杭州,苍南
5698,杭州,卫匡国
5699,杭州,黄龙洞
5700,杭州,江宁
5701,杭州,杨公堤
5702,杭州,丁敬
5703,杭州,洪昇
5704,杭州,苏小小
5705,杭州,龙门山
5706,杭州,平话
5707,杭州,鲁冠球
5708,杭州,利兹
5709,杭州,茅家埠
5710,杭州,花鸟山
5711,杭州,龚自珍
5712,杭州,贡品
5713,杭州,杭州灣
5714,杭州,傅园慧
5715,杭州,凤凰寺
5716,杭州,蓝鸟
5717,杭州,温州湾
5718,杭州,王传淞
5719,杭州,文澜阁
5720,杭州,西學
5721,杭州,海盐
5722,杭州,西归浦
5723,杭州,李泌
5724,杭州,杭州网
5725,杭州,朱國樑
5726,杭州,郁達夫
5727,杭州,东阳
5728,杭州,南田岛
5729,杭州,浦阳江
5730,杭州,郁金香
5731,杭州,钱塘江
5732,杭州,海寧
5733,杭州,岳飞墓
5734,杭州,红壤
5735,杭州,空客
5736,杭州,华普
5737,杭州,于谦
5738,杭州,钱镠
5739,杭州,桑塔纳
5740,杭州,萧甬线
5741,杭州,百济
5742,杭州,海宁
5743,杭州,杭州府
5744,杭州,宋仁宗
5745,杭州,金东
5746,杭州,景宁
5747,杭州,钱王祠
5748,杭州,文化部
5749,杭州,巴林石
5750,杭州,金塘岛
5751,杭州,文三路
5752,杭州,武義
5753,杭州,弘治
5754,杭州,杭州站
5755,杭州,褚遂良
5756,杭州,吉利
5757,杭州,叶诗文
5758,杭州,南朝
5759,杭州,马云
5760,杭州,白娘子
5761,杭州,余杭站
5762,杭州,毕昇
5763,杭州,千岛湖
5764,杭州,红旗
5765,杭州,皇帝
5766,杭州,房地產
5767,杭州,吴小旋
5768,杭州,安吉
5769,杭州,雷峰塔
5770,杭州,松陽
5771,杭州,卢加诺
5772,杭州,保俶塔
5773,杭州,于跃敏
5774,杭州,罗雪娟
5775,杭州,孙杨
5776,杭州,白塔
5777,杭州,黄茅尖
5778,杭州,龙泉窑
5779,杭州,徐立毅
5780,杭州,钱江潮
5781,杭州,林逋
5782,杭州,龙泉
5783,杭州,毛文龙
5784,杭州,宣杭线
5785,杭州,兰花
5786,杭州,梁山伯
5787,杭州,胡雪巖
5788,杭州,祝英台
5789,杭州,厉良玉
5790,杭州,陶器
5791,杭州,富春江
5792,杭州,常书鸿
5793,杭州,东苕溪
5794,杭州,温州话
5795,杭州,杭剧
5796,杭州,金華
5797,杭州,周传瑛
5798,杭州,富阳
5799,杭州,余姚江
5800,杭州,汤唯
5801,杭州,柯橋
5802,杭州,袁立
5803,杭州,曹娥江
5804,杭州,东坡肉
5805,杭州,高校
5806,杭州,文成
5807,杭州,杭帮菜
5808,杭州,沙孟海
5809,杭州,周邦彦
5810,杭州,杭钢
5811,杭州,全球鷹
5812,杭州,宗庆后
5813,杭州,梅家坞
5814,杭州,许仙
5815,杭州,台州
5816,杭州,莫干山
5817,杭州,贺知章
5818,杭州,上虞
5819,杭州,王旭烽
5820,杭州,白云岩
5821,杭州,俞飞鸿
5822,杭州,武林
5823,杭州,余杭
5824,杭州,黄宾虹
5825,杭州,东钱湖
5826,杭州,杭州话
5827,杭州,杭州路
5828,杭州,龙游
5829,杭州,武林路
5830,杭州,寿山石
5831,杭州,金衢片
5832,杭州,南山路
5833,杭州,宣城
5834,杭州,公益
5835,杭州,陆羽
5836,杭州,南浔
5837,杭州,淳安
5838,杭州,支付宝
5839,杭州,白蛇传
5840,杭州,路桥
5841,杭州,赵之谦
5842,杭州,白堤
5843,杭州,云和
5844,杭州,金華話
5845,杭州,漆器
5846,杭州,柳永
5847,杭州,凤山门
5848,杭州,林启
5849,杭州,武林门
5850,杭州,龙井茶
5851,白话文,水源音
5852,白话文,方言字
5853,白话文,侯官片
5854,白话文,楚辭
5855,白话文,水滸傳
5856,白话文,上麗片
5857,白话文,正體字
5858,白话文,台語文
5859,白话文,白話
5860,白话文,邵将语
5861,白话文,文字
5862,白话文,官話
5863,白话文,古體詩
5864,白话文,西遊記
5865,白话文,白话
5866,白话文,台州话
5867,白话文,梅縣話
5868,白话文,富馬話
5869,白话文,东干语
5870,白话文,元曲
5871,白话文,福宁片
5872,郑超麟,王凡西
5873,邓中夏,黄平
5874,邓中夏,洪湖
5875,五经,滕國
5876,五经,白兔記
5877,五经,秦代
5878,五经,李民
5879,五经,长生殿
5880,五经,皇侃
5881,五经,周振甫
5882,五经,伏生
5883,五经,胡廣
5884,五经,孟昶
5885,五经,李渔
5886,五经,子思
5887,五经,匡亚明
5888,五经,傅佩榮
5889,五经,朱彝尊
5890,五经,史書
5891,五经,曹魏
5892,五经,程顥
5893,五经,薛國
5894,五经,何晏
5895,五经,梅賾
5896,五经,戴圣
5897,五经,伏羲
5898,五经,李翱
5899,五经,蔡沈
5900,五经,孟轲
5901,五经,宋孝宗
5902,五经,鲁隐公
5903,五经,虞集
5904,五经,邢晏
5905,五经,程頤
5906,徐特立,朱用纯
5907,罗荣桓,井岡山
5908,罗荣桓,吕梁山
5909,罗荣桓,利津
5910,罗荣桓,罗东进
5911,罗荣桓,杨易辰
5912,罗荣桓,林月琴
5913,罗荣桓,鲁山
5914,罗荣桓,周长胜
5915,罗荣桓,毛选
5916,罗荣桓,海陵
5917,罗荣桓,吴先恩
5918,罗荣桓,文登
5919,罗荣桓,梁兴初
5920,罗荣桓,曲阳
5921,章伯钧,章师明
5922,章伯钧,李盛霖
5923,章伯钧,章詒和
5924,柳亚子,贺希明
5925,柳亚子,陈光甫
5926,柳亚子,管文蔚
5927,柳亚子,张乃燕
5928,柳亚子,陈陶遗
5929,柳亚子,张寿镛
5930,柳亚子,丁治磐
5931,柳亚子,吴大胜
5932,柳亚子,柳無忌
5933,柳亚子,应德闳
5934,柳亚子,郑谦
5935,柳亚子,张曙时
5936,张之杲,卢云亭
5937,张之杲,张庆瑗
5938,李锡九,富士町
5939,李锡九,安平縣
5940,张奚若,袁贵仁
5941,张奚若,朱開軒
5942,张奚若,陈宝生
5943,吴江,沈善炯
5944,吴江,程开甲
5945,李济深,方鼎英
5946,李济深,梅州
5947,李济深,李沛文
5948,李济深,苍梧
5949,李济深,武进
5950,李济深,余汉谋
5951,李烛尘,范旭东
5952,龙云,李鸿祥
5953,龙云,谢汝翼
5954,龙云,顾品珍
5955,龙云,林黛
5956,龙云,龙绳文
5957,龙云,张子贞
5958,龙云,周钟岳
5959,龙云,杨文清
5960,龙云,刘祖武
5961,龙云,陶希圣
5962,龙云,石林
5963,龙云,卢汉
5964,张宗烨,葛墨林
5965,张宗烨,郭柏灵
5966,张宗烨,夏道行
5967,张宗烨,陈恕行
5968,张宗烨,丁夏畦
5969,张宗烨,高鸿钧
5970,张宗烨,陈十一
5971,张宗烨,张焕乔
5972,张宗烨,陈难先
5973,张宗烨,汪景琇
5974,张宗烨,李荫远
5975,张宗烨,丁大钊
5976,张宗烨,程民德
5977,张宗烨,金建中
5978,张宗烨,于渌
5979,张宗烨,杨振宁
5980,张宗烨,葛庭燧
5981,张宗烨,孙义燧
5982,张宗烨,李正武
5983,张宗烨,艾国祥
5984,张宗烨,陈永川
5985,张宗烨,陆学善
5986,张宗烨,韩占文
5987,张宗烨,曲钦岳
5988,张宗烨,陈木法
5989,张宗烨,吴岳良
5990,张宗烨,郑晓静
5991,张宗烨,方复全
5992,张宗烨,李方华
5993,张宗烨,王竹溪
5994,张宗烨,杨立铭
5995,张宗烨,张仁和
5996,张宗烨,庄逢甘
5997,张宗烨,唐孝威
5998,张宗烨,李惕碚
5999,张宗烨,詹文龙
6000,张宗烨,王乃彦
6001,张宗烨,叶叔华
6002,张宗烨,陈和生
6003,张宗烨,王淦昌
6004,张宗烨,周向宇
6005,张宗烨,苏定强
6006,张宗烨,熊大闰
6007,张宗烨,向涛
6008,张宗烨,戴传曾
6009,张宗烨,周毓麟
6010,张宗烨,黄祖洽
6011,张宗烨,沈学础
6012,张宗烨,陶瑞宝
6013,张宗烨,王恩哥
6014,张宗烨,王业宁
6015,张宗烨,龚昌德
6016,张宗烨,苏肇冰
6017,张宗烨,莫毅明
6018,张宗烨,谈镐生
6019,张宗烨,江泽涵
6020,张宗烨,李家春
6021,张宗烨,李德平
6022,张宗烨,张维岩
6023,张宗烨,陈希孺
6024,张宗烨,徐至展
6025,张宗烨,方守贤
6026,张宗烨,余瑞璜
6027,张宗烨,郭仲衡
6028,张宗烨,王广厚
6029,张宗烨,魏宝文
6030,张宗烨,王诗宬
6031,张宗烨,黄润乾
6032,张宗烨,崔尔杰
6033,张宗烨,龙以明
6034,张宗烨,吴文俊
6035,张宗烨,赵光达
6036,张宗烨,赵忠贤
6037,张宗烨,杨应昌
6038,张宗烨,蒲富恪
6039,张宗烨,应崇福
6040,张宗烨,刘应明
6041,张宗烨,张平文
6042,张宗烨,经福谦
6043,张宗烨,邢定钰
6044,张宗烨,叶朝辉
6045,张宗烨,段学复
6046,张宗烨,王承书
6047,张宗烨,王湘浩
6048,张宗烨,姜伯驹
6049,张宗烨,范海福
6050,张宗烨,严加安
6051,张宗烨,蔡荣根
6052,张宗烨,张家铝
6053,张宗烨,胡宁
6054,张宗烨,贺贤土
6055,张宗烨,张裕恒
6056,张宗烨,钱临照
6057,张宗烨,张涵信
6058,张宗烨,杨乐
6059,张宗烨,洪家兴
6060,张宗烨,周同庆
6061,张宗烨,陆启铿
6062,张宗烨,胡济民
6063,张宗烨,吴式枢
6064,张宗烨,胡和生
6065,张宗烨,王小雲
6066,张宗烨,陈景润
6067,张宗烨,李家明
6068,张宗烨,欧阳颀
6069,张宗烨,杨福家
6070,张宗烨,汪承灏
6071,张宗烨,朱洪元
6072,张宗烨,郭尚平
6073,张宗烨,武向平
6074,张宗烨,田刚
6075,张宗烨,潘承洞
6076,张宗烨,章综
6077,张宗烨,朱诗尧
6078,张宗烨,朱邦芬
6079,张宗烨,施汝为
6080,张宗烨,冯康
6081,张宗烨,柯召
6082,张宗烨,孙鑫
6083,张宗烨,周又元
6084,张宗烨,陈佳洱
6085,张宗烨,张淑仪
6086,张宗烨,李国平
6087,张宗烨,解思深
6088,张宗烨,陈彪
6089,张宗烨,王贻芳
6090,张宗烨,甘子钊
6091,张宗烨,何泽慧
6092,张宗烨,王绶琯
6093,张宗烨,张殿琳
6094,张宗烨,陈式刚
6095,张宗烨,张恭庆
6096,张宗烨,崔向群
6097,张宗烨,黄胜年
6098,张宗烨,杜江峰
6099,张宗烨,李大潜
6100,张宗烨,彭桓武
6101,张宗烨,谷超豪
6102,张宗烨,蔡诗东
6103,张宗烨,潘建伟
6104,张宗烨,沈文庆
6105,张宗烨,赵政国
6106,张宗烨,关肇直
6107,张宗烨,魏荣爵
6108,张宗烨,万哲先
6109,张宗烨,胡仁宇
6110,张宗烨,席澤宗
6111,张宗烨,袁亚湘
6112,张宗烨,童秉纲
6113,张宗烨,洪朝生
6114,张宗烨,林同骥
6115,张宗烨,肖健
6116,张宗烨,林群
6117,张宗烨,戴元本
6118,张宗烨,丁伟岳
6119,张宗烨,张肇西
6120,张宗烨,李邦河
6121,张宗烨,饶毓泰
6122,张宗烨,霍裕平
6123,张宗烨,胡世华
6124,张宗烨,谢家麟
6125,张宗烨,钱三强
6126,张宗烨,郭永怀
6127,张宗烨,杨澄中
6128,张宗烨,王梓坤
6129,张宗烨,席南华
6130,张宗烨,孙昌璞
6131,张宗烨,张钰哲
6132,张宗烨,吕敏
6133,张宗烨,王世绩
6134,张宗烨,郝柏林
6135,张宗烨,陆埮
6136,张宗烨,王鼎盛
6137,张宗烨,黄昆
6138,张宗烨,石钟慈
6139,张宗烨,邹广田
6140,张宗烨,陈建功
6141,张宗烨,汪德昭
6142,张宗烨,管惟炎
6143,张宗烨,吴杭生
6144,张宗烨,俞昌旋
6145,张宗烨,罗民兴
6146,张宗烨,陈建生
6147,张宗烨,廖山涛
6148,张宗烨,白以龙
6149,张宗烨,郑厚植
6150,张宗烨,谢心澄
6151,张宗烨,杨国桢
6152,张宗烨,卢鹤绂
6153,张宗烨,于敏
6154,张宗烨,冯端
6155,张宗烨,徐叙瑢
6156,张宗烨,严志达
6157,张宗烨,景益鹏
6158,张宗烨,江松
6159,张宗烨,邓稼先
6160,昌黎,昌黎郡
6161,张云逸,全州
6162,张云逸,空袭
6163,张云逸,惠民
6164,张云逸,赵富林
6165,张云逸,王之仁
6166,张云逸,曹伯纯
6167,张云逸,韦纯束
6168,张云逸,陈漫远
6169,张云逸,陆兵
6170,张云逸,公司
6171,张云逸,张震寰
6172,张云逸,华南
6173,张云逸,红七军
6174,张云逸,张凯
6175,张云逸,刘明祖
6176,张云逸,陈际瓦
6177,张云逸,马庆生
6178,张云逸,蓝天立
6179,张云逸,乔晓光
6180,张云逸,黄荣
6181,张云逸,陈辉光
6182,张云逸,莫文骅
6183,张云逸,马铁山
6184,万全,谷子
6185,万全,马铃薯
6186,万全,蒙古
6187,万全,长城
6188,万全,敖汉旗
6189,张尔田,谭献
6190,张尔田,居士
6191,张尔田,蒋春霖
6192,张尔田,王國維
6193,张尔田,叶恭绰
6194,黄炎培,黄方毅
6195,黄炎培,水利
6196,黄炎培,步惠廉
6197,黄炎培,黄自
6198,黄炎培,黄竞武
6199,黄炎培,司長
6200,黄炎培,余秋雨
6201,黄炎培,黄大能
6202,黄炎培,黄万里
6203,黄炎培,国军
6204,贺龙,童养媳
6205,贺龙,向元姑
6206,贺龙,贺鹏飞
6207,贺龙,印江
6208,贺龙,朱明
6209,贺龙,南泥湾
6210,贺龙,荆门
6211,贺龙,五峰
6212,贺龙,薛明
6213,贺龙,徐寅生
6214,贺龙,卢冬生
6215,贺龙,郭兴福
6216,贺龙,石门
6217,贺龙,荣高棠
6218,贺龙,红六军
6219,贺龙,张家界
6220,贺龙,松滋
6221,贺龙,王文轩
6222,贺龙,松桃
6223,贺龙,陈渠珍
6224,贺龙,文水
6225,贺龙,西华
6226,贺龙,贺捷生
6227,彭德怀,汝城
6228,彭德怀,朱可夫
6229,彭德怀,红五军
6230,彭德怀,周浑元
6231,彭德怀,安福
6232,彭德怀,易华
6233,彭德怀,罗克绍
6234,彭德怀,浦安修
6235,彭德怀,万载
6236,彭德怀,张辉瓒
6237,彭德怀,古柏
6238,彭德怀,巴卢库
6239,彭德怀,彭钢
6240,彭德怀,许克祥
6241,彭德怀,司令员
6242,彭德怀,谢胡
6243,彭德怀,桂东
6244,彭德怀,李钟奇
6245,彭德怀,连城
6246,彭德怀,鲍尔汉
6247,彭德怀,邓萍
6248,彭德怀,贡水
6249,彭德怀,宁化
6250,彭德怀,空襲
6251,彭德怀,郭述申
6252,彭德怀,李奇微
6253,彭德怀,金漢鼎
6254,张难先,刘剑锋
